Record_ID,Age_Numeric,Gender,Occupation,Income_Numeric,Primary_OTT_Platform,Subscriptions_Numeric,Tenure_Months,Monthly_Spend_Numeric,Share_Account,Hours_Watched_Numeric,Preferred_Genre,Primary_Device,Usual_Viewing_Time,Pricing_Satisfaction,Content_Satisfaction,Content_Variety,Recommendation_Quality,Advertisement_Tolerance,Streaming_Experience,Switched_Before,Competitor_Awareness,Switch_Intent,Main_Reason_For_Switching,What_Would_Encourage_Stay,Suggestions_To_Improve,Data_Source,Cost_Fatigue_Score,Content_Fatigue_Score,Experience_Fatigue_Score,Overall_Fatigue_Score,Dominant_Fatigue_Type
6985,21.0,Male,Student,0,Netflix,2.0,1.5,100,Yes,7.5,Romance,Mobile,Evening,2,4,5,4,2,5,Yes,Yes,Yes,Lower price,Lower price,Improve recommendations,Synthetic,57.71,31.0,39.0,42.57,Cost
6986,21.0,Male,Student,0,Disney+ Hotstar,1.0,4.5,100,Yes,2.5,Anime,Smart TV,Night,2,3,3,5,3,3,Yes,No,No,No plans to switch,Better content,Reduce advertisements,Synthetic,57.71,60.0,46.0,54.57,Content
6987,21.0,Male,Student,0,Disney+ Hotstar,1.0,9.0,100,Yes,7.5,Romance,Mobile,Night,4,4,3,4,2,3,No,Yes,No,No plans to switch,"Better streaming quality, Fewer ads",Offer better family plans,Synthetic,29.71,49.0,57.0,45.24,Experience
6988,49.5,Male,Student,0,Amazon Prime Video,3.0,9.0,750,No,7.5,Anime,Smart TV,Night,4,5,4,5,2,4,Yes,Yes,Yes,Buffering and playback issues,Better streaming quality,Offer better family plans,Synthetic,40.86,29.0,41.0,36.95,Experience
6989,21.0,Male,Student,0,Netflix,1.0,9.0,100,No,2.5,Comedy,Smart TV,Night,2,3,3,4,2,3,No,No,No,No plans to switch,"Better content, Exclusive originals",Reduce advertisements,Synthetic,57.71,60.0,57.0,58.24,Content
6990,21.0,Female,Student,37500,Netflix,2.0,30.0,350,Yes,7.5,Comedy,Smart TV,Night,1,4,4,4,3,4,Yes,No,No,No plans to switch,Lower price,Reduce advertisements,Synthetic,76.0,40.0,44.0,53.33,Cost
6991,21.0,Male,Student,0,Netflix,3.0,1.5,350,Yes,7.5,Thriller,Mobile,Evening,4,5,3,4,4,3,No,No,Yes,Buffering and playback issues,"Better streaming quality, Fewer ads",Reduce advertisements,Synthetic,34.0,38.0,49.0,40.33,Experience
6992,49.5,Male,Student,0,Netflix,2.0,4.5,350,No,15.0,Anime,Mobile,Night,1,5,3,3,4,4,No,No,No,No plans to switch,"Lower price, Better content",Reduce buffering,Synthetic,76.0,38.0,47.0,53.67,Cost
6993,21.0,Male,Student,0,Netflix,1.0,4.5,100,Yes,15.0,Romance,Laptop/Desktop,Night,4,4,4,5,4,4,Yes,No,No,No plans to switch,"Better content, Exclusive originals",Add more exclusive content,Synthetic,29.71,40.0,33.0,34.24,Content
6994,21.0,Male,Working Professional,0,Disney+ Hotstar,5.0,9.0,350,Yes,7.5,Thriller,Laptop/Desktop,Evening,4,2,2,3,5,4,Yes,Yes,Yes,Need better content,"Better recommendations, Better content",Lower subscription prices,Synthetic,34.0,80.0,43.0,52.33,Content
6995,21.0,Female,Working Professional,0,Disney+ Hotstar,2.0,4.5,750,Yes,7.5,Romance,Laptop/Desktop,Night,1,4,4,4,4,4,No,Yes,No,No plans to switch,Lower price,Reduce buffering,Synthetic,82.86,40.0,40.0,54.29,Cost
6996,21.0,Female,Student,0,Disney+ Hotstar,1.0,9.0,1750,No,7.5,Anime,Smart TV,Evening,3,4,4,4,4,3,Yes,No,No,No plans to switch,"Lower price, Family plans",Reduce buffering,Synthetic,72.0,40.0,49.0,53.67,Cost
6997,21.0,Female,Student,0,Netflix,3.0,9.0,750,Yes,2.5,Comedy,Mobile,Night,3,5,5,4,4,3,No,No,No,No plans to switch,"Lower price, Family plans",Reduce buffering,Synthetic,54.86,20.0,49.0,41.29,Cost
6998,39.5,Female,Student,0,Netflix,5.0,4.5,350,No,7.5,Action,Smart TV,Night,4,5,5,5,3,4,Yes,No,No,No plans to switch,"Better streaming quality, Fewer ads",Reduce advertisements,Synthetic,34.0,20.0,37.0,30.33,Experience
6999,21.0,Male,Working Professional,0,Netflix,5.0,1.5,750,Yes,7.5,Drama,Mobile,Night,3,5,3,5,5,4,No,No,No,No plans to switch,Lower price,Improve content variety,Synthetic,54.86,38.0,29.0,40.62,Cost
7000,21.0,Male,Student,0,Netflix,3.0,9.0,350,Yes,7.5,Romance,Laptop/Desktop,Night,5,4,2,4,1,4,No,No,Yes,Need better content,"Better recommendations, Better content",Lower subscription prices,Synthetic,20.0,58.0,52.0,43.33,Content
7001,21.0,Male,Student,0,Amazon Prime Video,3.0,1.5,350,Yes,7.5,Thriller,Laptop/Desktop,Evening,1,3,3,4,1,4,Yes,No,Yes,Expensive subscription,Lower price,Reduce buffering,Synthetic,76.0,60.0,52.0,62.67,Cost
7002,39.5,Male,Student,0,Netflix,2.0,30.0,100,Yes,15.0,Comedy,Mobile,Evening,3,5,5,4,5,3,No,No,No,No plans to switch,Better streaming quality,Lower subscription prices,Synthetic,43.71,20.0,45.0,36.24,Experience
7003,21.0,Male,Student,12500,Netflix,3.0,30.0,750,No,7.5,Romance,Mobile,Night,3,4,3,4,2,5,Yes,No,No,No plans to switch,"Lower price, Family plans",Lower subscription prices,Synthetic,54.86,49.0,39.0,47.62,Cost
7004,49.5,Male,Student,0,Netflix,3.0,4.5,350,Yes,7.5,Comedy,Mobile,Evening,1,4,4,5,2,5,Yes,No,No,No plans to switch,Lower price,Reduce advertisements,Synthetic,76.0,40.0,32.0,49.33,Cost
7005,21.0,Female,Homemaker,0,Netflix,2.0,30.0,100,No,7.5,Thriller,Mobile,Evening,3,4,4,3,3,5,No,No,No,No plans to switch,"Lower price, Family plans",Improve recommendations,Synthetic,43.71,40.0,42.0,41.9,Cost
7006,21.0,Female,Student,0,Amazon Prime Video,2.0,30.0,350,Yes,2.5,Thriller,Smart TV,Night,3,5,3,3,3,3,Yes,No,No,No plans to switch,Better recommendations,Add more exclusive content,Synthetic,48.0,38.0,60.0,48.67,Experience
7007,21.0,Male,Student,0,Netflix,1.0,4.5,350,Yes,7.5,Horror,Mobile,Evening,4,4,5,3,3,4,No,Yes,No,No plans to switch,Better streaming quality,Lower subscription prices,Synthetic,34.0,31.0,51.0,38.67,Experience
7008,21.0,Female,Student,0,Netflix,5.0,4.5,750,Yes,15.0,Horror,Mobile,Night,4,3,4,5,4,4,Yes,No,Yes,Need better content,"Better content, Exclusive originals",Offer better family plans,Synthetic,40.86,51.0,33.0,41.62,Content
7009,21.0,Male,Working Professional,0,Netflix,5.0,4.5,350,Yes,7.5,Comedy,Laptop/Desktop,Evening,4,5,5,4,3,4,Yes,No,Yes,Buffering and playback issues,Better streaming quality,Improve recommendations,Synthetic,34.0,20.0,44.0,32.67,Experience
7010,21.0,Male,Student,12500,Amazon Prime Video,2.0,9.0,350,No,7.5,Romance,Smart TV,Night,2,4,4,5,3,4,No,No,No,No plans to switch,"Lower price, Better content",Reduce buffering,Synthetic,62.0,40.0,37.0,46.33,Cost
7011,21.0,Female,Student,37500,Amazon Prime Video,3.0,9.0,350,No,15.0,Comedy,Smart TV,Night,3,5,4,4,2,3,Yes,Yes,Yes,Buffering and playback issues,Better recommendations,Reduce advertisements,Synthetic,48.0,29.0,57.0,44.67,Experience
7012,21.0,Male,Student,125000,Amazon Prime Video,1.0,4.5,350,No,7.5,Thriller,Laptop/Desktop,Night,5,3,5,5,5,5,Yes,No,No,No plans to switch,Better content,Reduce advertisements,Synthetic,20.0,42.0,20.0,27.33,Content
7013,21.0,Male,Student,0,Disney+ Hotstar,3.0,9.0,750,Yes,2.5,Comedy,Mobile,Night,5,4,4,4,3,5,Yes,No,No,No plans to switch,"Better recommendations, Better content",Reduce advertisements,Synthetic,26.86,40.0,35.0,33.95,Content
7014,21.0,Male,Student,0,Netflix,3.0,4.5,750,Yes,15.0,Thriller,Smart TV,Night,5,5,4,5,3,3,Yes,No,Yes,Poor recommendations,Better streaming quality,Reduce advertisements,Synthetic,26.86,29.0,46.0,33.95,Experience
7015,21.0,Male,Homemaker,12500,Netflix,1.0,30.0,750,No,15.0,Comedy,Mobile,Evening,4,4,3,4,3,3,Yes,Yes,Yes,Buffering and playback issues,Better recommendations,Lower subscription prices,Synthetic,40.86,49.0,53.0,47.62,Experience
7016,21.0,Male,Student,0,Netflix,1.0,4.5,350,No,15.0,Horror,Smart TV,Night,3,4,4,5,1,3,No,No,No,No plans to switch,"Better streaming quality, Fewer ads",Lower subscription prices,Synthetic,48.0,40.0,54.0,47.33,Experience
7017,21.0,Female,Student,12500,Netflix,2.0,1.5,350,No,15.0,Romance,Mobile,Night,1,5,5,4,3,4,Yes,Yes,Yes,High subscription cost,"Lower price, Family plans",Improve content variety,Synthetic,76.0,20.0,44.0,46.67,Cost
7018,21.0,Male,Student,0,Amazon Prime Video,2.0,30.0,350,Yes,2.5,Action,Laptop/Desktop,Evening,1,5,4,5,5,4,Yes,No,No,No plans to switch,"Lower price, Better content",Improve content variety,Synthetic,76.0,29.0,29.0,44.67,Cost
7019,21.0,Male,Working Professional,37500,Netflix,2.0,9.0,350,No,2.5,Romance,Smart TV,Evening,4,2,3,4,4,4,No,Yes,No,No plans to switch,"Better recommendations, Better content",Add more exclusive content,Synthetic,34.0,71.0,40.0,48.33,Content
7020,21.0,Male,Student,37500,Netflix,1.0,9.0,750,Yes,2.5,Comedy,Laptop/Desktop,Night,4,5,3,4,3,4,No,No,No,No plans to switch,Better recommendations,Improve content variety,Synthetic,40.86,38.0,44.0,40.95,Experience
7021,21.0,Female,Student,0,Netflix,3.0,30.0,750,Yes,15.0,Drama,Laptop/Desktop,Night,2,5,5,3,5,5,No,No,No,No plans to switch,Lower price,Lower subscription prices,Synthetic,68.86,20.0,34.0,40.95,Cost
7022,21.0,Male,Homemaker,37500,Amazon Prime Video,5.0,1.5,350,Yes,15.0,Comedy,Mobile,Night,3,4,5,5,4,4,Yes,Yes,No,No plans to switch,"Lower price, Family plans",Add more exclusive content,Synthetic,48.0,31.0,33.0,37.33,Cost
7023,21.0,Male,Student,62500,Netflix,2.0,30.0,350,No,2.5,Action,Smart TV,Night,4,5,3,4,4,4,No,No,No,No plans to switch,"Better streaming quality, Fewer ads",Add more exclusive content,Synthetic,34.0,38.0,40.0,37.33,Experience
7024,21.0,Male,Student,0,Netflix,3.0,4.5,750,Yes,2.5,Action,Laptop/Desktop,Evening,1,4,3,5,2,4,Yes,No,Yes,Lower price,Lower price,Improve content variety,Synthetic,82.86,49.0,41.0,57.62,Cost
7025,39.5,Male,Student,37500,Amazon Prime Video,3.0,30.0,350,Yes,2.5,Thriller,Laptop/Desktop,Night,4,5,4,4,5,3,Yes,No,Yes,Buffering and playback issues,Better recommendations,Improve recommendations,Synthetic,34.0,29.0,45.0,36.0,Experience
7026,21.0,Male,Student,0,Amazon Prime Video,2.0,4.5,1750,No,7.5,Action,Mobile,Night,4,5,5,5,4,5,Yes,No,No,No plans to switch,"Lower price, Better content",Improve recommendations,Synthetic,58.0,20.0,24.0,34.0,Cost
7027,21.0,Male,Student,0,Disney+ Hotstar,2.0,30.0,350,Yes,7.5,Thriller,Smart TV,Night,4,5,4,3,3,4,Yes,No,No,No plans to switch,"Better streaming quality, Fewer ads",Improve content variety,Synthetic,34.0,29.0,51.0,38.0,Experience
7028,49.5,Female,Student,0,Amazon Prime Video,3.0,1.5,350,Yes,7.5,Comedy,Smart TV,Night,4,4,4,5,3,5,No,No,No,No plans to switch,"Better recommendations, Better content",Offer better family plans,Synthetic,34.0,40.0,28.0,34.0,Content
7029,21.0,Female,Working Professional,0,Netflix,5.0,9.0,750,No,15.0,Thriller,Smart TV,Evening,4,4,5,5,4,3,No,Yes,No,No plans to switch,Better recommendations,Reduce advertisements,Synthetic,40.86,31.0,42.0,37.95,Experience
7030,21.0,Male,Student,0,Netflix,2.0,1.5,350,Yes,7.5,Thriller,Laptop/Desktop,Evening,3,4,3,4,5,4,No,Yes,No,No plans to switch,"Better recommendations, Better content",Improve content variety,Synthetic,48.0,49.0,36.0,44.33,Content
7031,21.0,Male,Student,0,Netflix,1.0,4.5,350,Yes,7.5,Comedy,Laptop/Desktop,Evening,2,5,4,5,3,3,Yes,Yes,No,No plans to switch,"Lower price, Better content",Lower subscription prices,Synthetic,62.0,29.0,46.0,45.67,Cost
7032,21.0,Male,Working Professional,12500,Netflix,3.0,4.5,1750,No,7.5,Anime,Laptop/Desktop,Evening,3,4,3,3,4,5,No,No,No,No plans to switch,"Lower price, Family plans",Improve recommendations,Synthetic,72.0,49.0,38.0,53.0,Cost
7033,21.0,Male,Student,37500,Netflix,2.0,9.0,750,Yes,7.5,Horror,Smart TV,Night,3,5,4,4,1,4,Yes,No,No,No plans to switch,"Lower price, Better content",Reduce advertisements,Synthetic,54.86,29.0,52.0,45.29,Cost
7034,21.0,Male,Homemaker,0,Amazon Prime Video,3.0,30.0,1750,No,7.5,Thriller,Mobile,Night,4,5,3,4,4,4,Yes,Yes,Yes,Lower price,"Lower price, Better content",Add more exclusive content,Synthetic,58.0,38.0,40.0,45.33,Cost
7035,21.0,Male,Homemaker,125000,Netflix,5.0,1.5,750,Yes,15.0,Drama,Mobile,Evening,3,3,4,4,4,2,Yes,No,No,No plans to switch,Better recommendations,Offer better family plans,Synthetic,54.86,51.0,58.0,54.62,Experience
7036,21.0,Male,Student,0,Netflix,3.0,30.0,350,No,7.5,Romance,Smart TV,Night,3,5,3,4,3,4,Yes,Yes,No,No plans to switch,"Lower price, Better content",Offer better family plans,Synthetic,48.0,38.0,44.0,43.33,Cost
7037,39.5,Female,Student,12500,Netflix,5.0,1.5,350,Yes,2.5,Comedy,Laptop/Desktop,Evening,4,3,4,5,2,5,No,No,No,No plans to switch,"Better recommendations, Better content",Reduce advertisements,Synthetic,34.0,51.0,32.0,39.0,Content
7038,21.0,Female,Student,0,Disney+ Hotstar,5.0,9.0,350,Yes,15.0,Comedy,Laptop/Desktop,Night,4,5,5,5,5,5,No,No,No,No plans to switch,Lower price,Improve recommendations,Synthetic,34.0,20.0,20.0,24.67,Cost
7039,39.5,Female,Student,37500,Netflix,1.0,4.5,1750,Yes,2.5,Comedy,Laptop/Desktop,Night,3,4,5,4,1,4,Yes,No,Yes,Expensive subscription,"Lower price, Better content",Improve recommendations,Synthetic,72.0,31.0,52.0,51.67,Cost
7040,21.0,Female,Student,0,Amazon Prime Video,5.0,4.5,750,No,2.5,Horror,Laptop/Desktop,Evening,4,5,5,4,5,4,No,Yes,No,No plans to switch,Lower price,Add more exclusive content,Synthetic,40.86,20.0,36.0,32.29,Cost
7041,21.0,Female,Student,62500,Netflix,5.0,30.0,100,Yes,7.5,Romance,Mobile,Evening,3,5,5,5,4,4,No,Yes,No,No plans to switch,Lower price,Reduce advertisements,Synthetic,43.71,20.0,33.0,32.24,Cost
7042,21.0,Male,Student,37500,Netflix,2.0,1.5,350,Yes,7.5,Comedy,Mobile,Evening,1,3,5,4,2,4,Yes,No,No,No plans to switch,Lower price,Improve recommendations,Synthetic,76.0,42.0,48.0,55.33,Cost
7043,21.0,Male,Homemaker,0,Netflix,5.0,1.5,750,Yes,7.5,Comedy,Laptop/Desktop,Night,4,4,3,3,4,4,Yes,No,Yes,Need better content,"Better content, Exclusive originals",Reduce buffering,Synthetic,40.86,49.0,47.0,45.62,Content
7044,21.0,Male,Student,0,Netflix,3.0,30.0,350,No,7.5,Romance,Laptop/Desktop,Evening,4,3,4,3,4,4,No,Yes,Yes,Limited content variety,"Better content, Exclusive originals",Reduce advertisements,Synthetic,34.0,51.0,47.0,44.0,Content
7045,21.0,Male,Working Professional,0,Amazon Prime Video,2.0,4.5,750,Yes,7.5,Drama,Smart TV,Evening,2,4,5,5,2,4,No,Yes,No,No plans to switch,Lower price,Lower subscription prices,Synthetic,68.86,31.0,41.0,46.95,Cost
7046,39.5,Male,Student,0,Amazon Prime Video,2.0,9.0,1750,Yes,15.0,Romance,Smart TV,Night,4,4,4,5,1,4,No,No,No,No plans to switch,"Lower price, Better content",Lower subscription prices,Synthetic,58.0,40.0,45.0,47.67,Cost
7047,21.0,Male,Student,0,Netflix,1.0,1.5,1750,Yes,15.0,Action,Smart TV,Night,4,4,5,4,2,4,Yes,Yes,No,No plans to switch,"Lower price, Better content",Reduce advertisements,Synthetic,58.0,31.0,48.0,45.67,Cost
7048,21.0,Male,Student,0,Netflix,5.0,9.0,350,No,7.5,Romance,Laptop/Desktop,Evening,5,5,4,5,2,3,Yes,No,No,No plans to switch,Better recommendations,Add more exclusive content,Synthetic,20.0,29.0,50.0,33.0,Experience
7049,21.0,Male,Student,37500,Netflix,3.0,30.0,350,Yes,7.5,Comedy,Smart TV,Evening,4,5,5,5,2,4,Yes,Yes,Yes,Buffering and playback issues,"Better streaming quality, Fewer ads",Improve recommendations,Synthetic,34.0,20.0,41.0,31.67,Experience
7050,21.0,Female,Student,0,Netflix,5.0,30.0,100,Yes,2.5,Comedy,Laptop/Desktop,Night,3,5,4,5,4,4,No,No,No,No plans to switch,"Lower price, Family plans",Offer better family plans,Synthetic,43.71,29.0,33.0,35.24,Cost
7051,21.0,Female,Working Professional,12500,Netflix,2.0,30.0,350,Yes,2.5,Thriller,Laptop/Desktop,Evening,3,3,3,5,4,3,Yes,No,No,No plans to switch,"Better recommendations, Better content",Add more exclusive content,Synthetic,48.0,60.0,42.0,50.0,Content
7052,21.0,Male,Student,0,Netflix,5.0,9.0,350,Yes,7.5,Romance,Smart TV,Night,3,5,5,4,4,5,Yes,No,Yes,Expensive subscription,Lower price,Reduce advertisements,Synthetic,48.0,20.0,31.0,33.0,Cost
7053,39.5,Male,Student,0,Netflix,2.0,4.5,350,No,15.0,Drama,Laptop/Desktop,Night,1,4,3,4,3,4,Yes,Yes,Yes,Expensive subscription,"Lower price, Family plans",Improve recommendations,Synthetic,76.0,49.0,44.0,56.33,Cost
7054,21.0,Male,Working Professional,125000,Netflix,2.0,9.0,350,Yes,7.5,Thriller,Mobile,Evening,5,5,5,4,5,3,No,Yes,No,No plans to switch,Better recommendations,Lower subscription prices,Synthetic,20.0,20.0,45.0,28.33,Experience
7055,21.0,Male,Student,0,Amazon Prime Video,2.0,30.0,350,Yes,2.5,Comedy,Laptop/Desktop,Night,3,5,3,4,5,5,No,No,No,No plans to switch,"Lower price, Better content",Reduce buffering,Synthetic,48.0,38.0,27.0,37.67,Cost
7056,21.0,Male,Student,12500,Netflix,2.0,30.0,350,Yes,2.5,Thriller,Laptop/Desktop,Night,5,4,4,5,4,5,No,Yes,No,No plans to switch,Better content,Offer better family plans,Synthetic,20.0,40.0,24.0,28.0,Content
7057,21.0,Female,Student,0,Netflix,2.0,9.0,350,No,15.0,Thriller,Smart TV,Evening,3,4,4,5,3,3,Yes,No,No,No plans to switch,Lower price,Add more exclusive content,Synthetic,48.0,40.0,46.0,44.67,Cost
7058,21.0,Male,Student,0,Netflix,2.0,9.0,350,Yes,2.5,Romance,Laptop/Desktop,Night,2,4,4,5,5,4,Yes,No,No,No plans to switch,Lower price,Improve recommendations,Synthetic,62.0,40.0,29.0,43.67,Cost
7059,39.5,Male,Student,0,Netflix,3.0,30.0,750,No,7.5,Romance,Smart TV,Evening,4,5,4,4,2,4,No,No,No,No plans to switch,Better streaming quality,Lower subscription prices,Synthetic,40.86,29.0,48.0,39.29,Experience
7060,21.0,Male,Student,37500,Amazon Prime Video,3.0,1.5,750,Yes,2.5,Action,Smart TV,Night,4,5,3,5,4,3,Yes,No,No,No plans to switch,"Better streaming quality, Fewer ads",Add more exclusive content,Synthetic,40.86,38.0,42.0,40.29,Experience
7061,21.0,Male,Homemaker,0,Netflix,2.0,4.5,350,Yes,2.5,Horror,Laptop/Desktop,Night,3,5,4,5,2,4,Yes,Yes,Yes,High subscription cost,"Lower price, Better content",Improve recommendations,Synthetic,48.0,29.0,41.0,39.33,Cost
7062,21.0,Female,Student,125000,Netflix,3.0,4.5,350,No,7.5,Romance,Laptop/Desktop,Night,4,5,3,4,2,4,Yes,Yes,Yes,Poor recommendations,Better streaming quality,Lower subscription prices,Synthetic,34.0,38.0,48.0,40.0,Experience
7063,21.0,Male,Student,0,Amazon Prime Video,2.0,4.5,350,No,15.0,Action,Mobile,Night,2,3,4,4,1,5,No,No,No,No plans to switch,Lower price,Offer better family plans,Synthetic,62.0,51.0,43.0,52.0,Cost
7064,21.0,Male,Working Professional,0,Netflix,3.0,9.0,750,Yes,7.5,Action,Mobile,Night,4,4,5,5,5,5,Yes,Yes,No,No plans to switch,"Lower price, Family plans",Reduce buffering,Synthetic,40.86,31.0,20.0,30.62,Cost
7065,21.0,Male,Working Professional,125000,Netflix,1.0,4.5,350,Yes,7.5,Anime,Laptop/Desktop,Night,3,4,4,5,4,5,No,No,No,No plans to switch,Lower price,Add more exclusive content,Synthetic,48.0,40.0,24.0,37.33,Cost
7066,21.0,Male,Student,0,Netflix,3.0,1.5,750,Yes,7.5,Horror,Mobile,Evening,3,3,5,4,5,4,Yes,Yes,Yes,Expensive subscription,"Lower price, Family plans",Reduce buffering,Synthetic,54.86,42.0,36.0,44.29,Cost
7067,49.5,Female,Working Professional,0,Amazon Prime Video,3.0,9.0,350,Yes,7.5,Drama,Smart TV,Night,3,5,5,5,4,5,Yes,Yes,Yes,Lower price,"Lower price, Better content",Lower subscription prices,Synthetic,48.0,20.0,24.0,30.67,Cost
7068,39.5,Male,Homemaker,125000,Netflix,5.0,1.5,750,No,7.5,Comedy,Mobile,Night,3,5,5,5,5,4,No,No,No,No plans to switch,"Lower price, Family plans",Improve recommendations,Synthetic,54.86,20.0,29.0,34.62,Cost
7069,39.5,Male,Student,0,Netflix,3.0,4.5,100,No,2.5,Romance,Laptop/Desktop,Evening,4,5,3,3,2,4,No,Yes,No,No plans to switch,"Better streaming quality, Fewer ads",Add more exclusive content,Synthetic,29.71,38.0,55.0,40.9,Experience
7070,21.0,Male,Homemaker,0,Netflix,3.0,9.0,350,Yes,7.5,Horror,Smart TV,Night,4,4,4,5,3,4,No,No,No,No plans to switch,"Better content, Exclusive originals",Lower subscription prices,Synthetic,34.0,40.0,37.0,37.0,Content
7071,21.0,Male,Student,0,Amazon Prime Video,1.0,30.0,1750,Yes,2.5,Horror,Laptop/Desktop,Evening,4,4,5,5,3,4,No,No,No,No plans to switch,Lower price,Reduce buffering,Synthetic,58.0,31.0,37.0,42.0,Cost
7072,21.0,Male,Student,0,Netflix,3.0,4.5,350,No,15.0,Romance,Mobile,Night,4,4,3,4,3,3,Yes,Yes,No,No plans to switch,"Better streaming quality, Fewer ads",Reduce buffering,Synthetic,34.0,49.0,53.0,45.33,Experience
7073,49.5,Male,Working Professional,37500,Netflix,2.0,9.0,350,Yes,7.5,Comedy,Laptop/Desktop,Night,3,4,3,5,5,4,Yes,No,No,No plans to switch,Better content,Reduce buffering,Synthetic,48.0,49.0,29.0,42.0,Content
7074,21.0,Male,Homemaker,0,Amazon Prime Video,3.0,9.0,750,No,7.5,Drama,Mobile,Evening,4,5,4,5,2,3,Yes,Yes,No,No plans to switch,Better streaming quality,Lower subscription prices,Synthetic,40.86,29.0,50.0,39.95,Experience
7075,39.5,Male,Working Professional,62500,Amazon Prime Video,3.0,30.0,350,Yes,7.5,Romance,Smart TV,Night,3,3,4,5,3,3,No,Yes,No,No plans to switch,"Better content, Exclusive originals",Improve content variety,Synthetic,48.0,51.0,46.0,48.33,Content
7076,39.5,Female,Working Professional,0,Amazon Prime Video,3.0,30.0,100,Yes,7.5,Comedy,Smart TV,Night,3,5,4,4,1,3,Yes,Yes,No,No plans to switch,"Better streaming quality, Fewer ads",Lower subscription prices,Synthetic,43.71,29.0,61.0,44.57,Experience
7077,21.0,Male,Student,0,Netflix,3.0,4.5,750,No,7.5,Comedy,Laptop/Desktop,Night,3,3,4,3,3,4,Yes,Yes,Yes,Expensive subscription,"Lower price, Better content",Reduce buffering,Synthetic,54.86,51.0,51.0,52.29,Cost
7078,21.0,Male,Student,0,Netflix,2.0,30.0,750,Yes,2.5,Thriller,Smart TV,Night,4,4,4,5,3,4,Yes,No,No,No plans to switch,"Lower price, Better content",Reduce advertisements,Synthetic,40.86,40.0,37.0,39.29,Cost
7079,21.0,Female,Student,125000,Netflix,3.0,9.0,100,No,7.5,Thriller,Mobile,Night,4,4,5,4,3,3,No,No,No,No plans to switch,"Better streaming quality, Fewer ads",Reduce advertisements,Synthetic,29.71,31.0,53.0,37.9,Experience
7080,21.0,Male,Working Professional,0,Amazon Prime Video,5.0,9.0,350,Yes,7.5,Romance,Smart TV,Night,3,4,3,5,4,4,No,No,No,No plans to switch,Better content,Offer better family plans,Synthetic,48.0,49.0,33.0,43.33,Content
7081,21.0,Female,Student,12500,Netflix,2.0,30.0,750,Yes,7.5,Comedy,Mobile,Evening,3,5,4,5,5,4,No,No,No,No plans to switch,Lower price,Add more exclusive content,Synthetic,54.86,29.0,29.0,37.62,Cost
7082,21.0,Male,Student,0,Amazon Prime Video,5.0,4.5,100,Yes,15.0,Drama,Mobile,Evening,3,5,5,4,4,4,Yes,Yes,No,No plans to switch,"Lower price, Better content",Reduce advertisements,Synthetic,43.71,20.0,40.0,34.57,Cost
7083,21.0,Male,Student,12500,Netflix,3.0,9.0,350,Yes,7.5,Horror,Mobile,Evening,2,3,4,4,4,5,No,Yes,No,No plans to switch,Lower price,Lower subscription prices,Synthetic,62.0,51.0,31.0,48.0,Cost
7084,49.5,Female,Student,0,Amazon Prime Video,2.0,4.5,350,Yes,7.5,Comedy,Smart TV,Night,3,4,3,4,4,4,No,Yes,No,No plans to switch,"Better content, Exclusive originals",Offer better family plans,Synthetic,48.0,49.0,40.0,45.67,Content
7085,21.0,Female,Student,0,Netflix,1.0,30.0,750,Yes,7.5,Comedy,Laptop/Desktop,Night,4,4,5,4,2,5,Yes,No,No,No plans to switch,"Lower price, Better content",Improve recommendations,Synthetic,40.86,31.0,39.0,36.95,Cost
